Path Way,File Name,Camera,Datetime,Width,Height,Depth,Defect Type,xmin,ymin,xmax,ymax,Score
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T112850.xml,top_rim_211202T112850.xml,top_rim,2021-12-02  12:08:50,950,7990,1,Crack-minor,827,862,909,895,0.33200505375862
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T113932.xml,top_rim_211202T113932.xml,top_rim,2021-12-02  13:09:32,950,7990,1,Crack,230,2129,269,2166,0.35956978797913
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T114723.xml,top_rim_211202T114723.xml,top_rim,2021-12-02  14:07:23,950,7990,1,Crack,888,478,946,509,0.46556469798088
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T115126.xml,top_rim_211202T115126.xml,top_rim,2021-12-02  15:12:06,950,7990,1,Crack,77,5347,247,5394,0.44381621479988
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T115126.xml,top_rim_211202T115126.xml,top_rim,2021-12-02  15:12:06,950,7990,1,Crack,158,5329,248,5365,0.25100985169411
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T115530.xml,top_rim_211202T115530.xml,top_rim,2021-12-02  15:53:00,950,7990,1,Crack,264,7645,295,7706,0.40534526109695
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T115530.xml,top_rim_211202T115530.xml,top_rim,2021-12-02  15:53:00,950,7990,1,Crack-minor,240,5270,286,5297,0.27359080314636
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T120212.xml,top_rim_211202T120212.xml,top_rim,2021-12-02  20:21:02,950,7990,1,Crack-outoffocus,207,976,225,1170,0.33259260654449
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T120212.xml,top_rim_211202T120212.xml,top_rim,2021-12-02  20:21:02,950,7990,1,Crack-minor,222,1048,260,1076,0.12106482684612
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T125626.xml,top_rim_211202T125626.xml,top_rim,2021-12-02  02:56:26,950,7990,1,Chip,824,415,949,487,0.48394033312798
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T125641.xml,top_rim_211202T125641.xml,top_rim,2021-12-02  02:56:41,950,7990,1,Chip,868,5662,941,5703,0.40086317062378
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T130002.xml,top_rim_211202T130002.xml,top_rim,2021-12-02  03:00:02,950,7990,1,Chip,859,5649,942,5695,0.47523766756058
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T130041.xml,top_rim_211202T130041.xml,top_rim,2021-12-02  03:00:41,950,7990,1,Chip,894,6543,942,6592,0.41198247671127
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T131442.xml,top_rim_211202T131442.xml,top_rim,2021-12-02  03:14:42,950,7990,1,Crack-outoffocus,328,5635,386,5667,0.30488604307175
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T132446.xml,top_rim_211202T132446.xml,top_rim,2021-12-02  03:24:46,950,7990,1,Crack-rim,793,2433,808,2484,0.30769404768944
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T132446.xml,top_rim_211202T132446.xml,top_rim,2021-12-02  03:24:46,950,7990,1,Crack-rim,794,1809,809,1860,0.24047374725342
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T132446.xml,top_rim_211202T132446.xml,top_rim,2021-12-02  03:24:46,950,7990,1,Crack-rim,796,1680,810,1734,0.13736858963966
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T132906.xml,top_rim_211202T132906.xml,top_rim,2021-12-02  03:29:06,950,7990,1,Crack-outoffocus,327,5636,386,5668,0.3138276040554
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T134011.xml,top_rim_211202T134011.xml,top_rim,2021-12-02  03:40:11,950,7990,1,Crack,838,4361,910,4396,0.30629336833954
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T134658.xml,top_rim_211202T134658.xml,top_rim,2021-12-02  03:46:58,950,7990,1,Crack,244,6920,286,6968,0.31379151344299
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T134713.xml,top_rim_211202T134713.xml,top_rim,2021-12-02  03:47:13,950,7990,1,Chip,894,6561,940,6594,0.44286534190178
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T134746.xml,top_rim_211202T134746.xml,top_rim,2021-12-02  03:47:46,950,7990,1,Chip,891,6555,944,6595,0.46260479092598
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T135113.xml,top_rim_211202T135113.xml,top_rim,2021-12-02  03:51:13,950,7990,1,Crack-outoffocus,360,576,413,607,0.3184409737587
D:\data\vision_6830\image_data\top_rim\nok\211202\flag\top_rim_211202T135143.xml,top_rim_211202T135143.xml,top_rim,2021-12-02  03:51:43,950,7990,1,Crack,240,6615,286,6652,0.3300529718399
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T063033.xml,top_rim_211202T063033.xml,top_rim,2021-12-02  06:30:33,950,7990,1,Crack-minor,250,907,288,929,0.14538149535656
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T063341.xml,top_rim_211202T063341.xml,top_rim,2021-12-02  06:33:41,950,7990,1,Crack-minor,243,1106,288,1132,0.12821300327778
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T063357.xml,top_rim_211202T063357.xml,top_rim,2021-12-02  06:33:57,950,7990,1,Crack-minor,253,342,296,377,0.20482094585896
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T063357.xml,top_rim_211202T063357.xml,top_rim,2021-12-02  06:33:57,950,7990,1,Crack-minor,245,1226,287,1259,0.16211420297623
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T063453.xml,top_rim_211202T063453.xml,top_rim,2021-12-02  06:34:53,950,7990,1,Crack,796,6277,899,6306,0.20277427136898
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T063515.xml,top_rim_211202T063515.xml,top_rim,2021-12-02  06:35:15,950,7990,1,Crack-minor,242,1159,285,1196,0.16309803724289
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T063700.xml,top_rim_211202T063700.xml,top_rim,2021-12-02  06:37:00,950,7990,1,Crack,828,7615,933,7654,0.29425939917564
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T063706.xml,top_rim_211202T063706.xml,top_rim,2021-12-02  06:37:06,950,7990,1,Crack-minor,238,1367,283,1388,0.10629046708345
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T064418.xml,top_rim_211202T064418.xml,top_rim,2021-12-02  06:44:18,950,7990,1,Crack-minor,238,1639,284,1667,0.10100084543228
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T064458.xml,top_rim_211202T064458.xml,top_rim,2021-12-02  06:44:58,950,7990,1,Crack-minor,231,4002,268,4036,0.15543472766876
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T064635.xml,top_rim_211202T064635.xml,top_rim,2021-12-02  06:46:35,950,7990,1,Crack-minor,129,177,193,221,0.11590632796288
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T064905.xml,top_rim_211202T064905.xml,top_rim,2021-12-02  06:49:05,950,7990,1,Crack-minor,258,6216,301,6244,0.1675046235323
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T065054.xml,top_rim_211202T065054.xml,top_rim,2021-12-02  06:50:54,950,7990,1,Crack-minor,252,5579,292,5621,0.10757403820753
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T065417.xml,top_rim_211202T065417.xml,top_rim,2021-12-02  06:54:17,950,7990,1,Crack-rim,796,1679,810,1732,0.10308739542961
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T065711.xml,top_rim_211202T065711.xml,top_rim,2021-12-02  06:57:11,950,7990,1,Crack,869,2314,933,2342,0.11400210857391
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T065739.xml,top_rim_211202T065739.xml,top_rim,2021-12-02  06:57:39,950,7990,1,Crack-minor,253,5778,291,5816,0.11191480606794
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T065909.xml,top_rim_211202T065909.xml,top_rim,2021-12-02  06:59:09,950,7990,1,Crack-minor,245,5115,287,5165,0.19844791293144
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T065909.xml,top_rim_211202T065909.xml,top_rim,2021-12-02  06:59:09,950,7990,1,Crack-minor,240,5311,290,5331,0.16107338666916
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T065909.xml,top_rim_211202T065909.xml,top_rim,2021-12-02  06:59:09,950,7990,1,Crack-minor,244,5294,286,5323,0.14404159784317
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070110.xml,top_rim_211202T070110.xml,top_rim,2021-12-02  07:01:10,950,7990,1,Crack-minor,243,5662,286,5696,0.20594385266304
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070133.xml,top_rim_211202T070133.xml,top_rim,2021-12-02  07:01:33,950,7990,1,Crack-minor,251,5959,292,5995,0.20455746352673
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070150.xml,top_rim_211202T070150.xml,top_rim,2021-12-02  07:01:50,950,7990,1,Crack-minor,235,5626,283,5657,0.17713747918606
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070213.xml,top_rim_211202T070213.xml,top_rim,2021-12-02  07:02:13,950,7990,1,Crack-outoffocus,339,2295,396,2329,0.19709986448288
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070623.xml,top_rim_211202T070623.xml,top_rim,2021-12-02  07:06:23,950,7990,1,Chip,883,4896,938,4929,0.27724325656891
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070638.xml,top_rim_211202T070638.xml,top_rim,2021-12-02  07:06:38,950,7990,1,Crack-minor,233,1637,283,1665,0.10870490968227
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070725.xml,top_rim_211202T070725.xml,top_rim,2021-12-02  07:07:25,950,7990,1,Crack-outoffocus,179,1430,233,1455,0.21144114434719
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070725.xml,top_rim_211202T070725.xml,top_rim,2021-12-02  07:07:25,950,7990,1,Crack-minor,231,3551,267,3576,0.10356119275093
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070806.xml,top_rim_211202T070806.xml,top_rim,2021-12-02  07:08:06,950,7990,1,Chip,776,3047,796,3116,0.11217480897903
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070910.xml,top_rim_211202T070910.xml,top_rim,2021-12-02  07:09:10,950,7990,1,Crack,800,4638,825,4701,0.18817169964314
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T070934.xml,top_rim_211202T070934.xml,top_rim,2021-12-02  07:09:34,950,7990,1,Crack-minor,240,5684,285,5715,0.28253972530365
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T071125.xml,top_rim_211202T071125.xml,top_rim,2021-12-02  07:11:25,950,7990,1,Crack,852,2308,931,2331,0.16178102791309
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T071205.xml,top_rim_211202T071205.xml,top_rim,2021-12-02  07:12:05,950,7990,1,Crack-minor,238,1212,284,1235,0.11288104206324
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T071342.xml,top_rim_211202T071342.xml,top_rim,2021-12-02  07:13:42,950,7990,1,Crack-minor,226,4348,268,4385,0.1120413094759
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T071411.xml,top_rim_211202T071411.xml,top_rim,2021-12-02  07:14:11,950,7990,1,Crack-minor,225,4067,265,4101,0.10753462463617
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T071443.xml,top_rim_211202T071443.xml,top_rim,2021-12-02  07:14:43,950,7990,1,Crack-minor,251,420,293,450,0.10861021280289
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T071459.xml,top_rim_211202T071459.xml,top_rim,2021-12-02  07:14:59,950,7990,1,Crack-minor,237,5056,285,5099,0.15382313728333
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T071835.xml,top_rim_211202T071835.xml,top_rim,2021-12-02  07:18:35,950,7990,1,Crack-minor,227,4435,263,4484,0.20741242170334
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T072144.xml,top_rim_211202T072144.xml,top_rim,2021-12-02  07:21:44,950,7990,1,Crack,232,2165,271,2195,0.20909397304058
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T072210.xml,top_rim_211202T072210.xml,top_rim,2021-12-02  07:22:10,950,7990,1,Crack-minor,252,5713,290,5753,0.14039102196693
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T072210.xml,top_rim_211202T072210.xml,top_rim,2021-12-02  07:22:10,950,7990,1,Crack-minor,228,4056,264,4101,0.11603359878063
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T072232.xml,top_rim_211202T072232.xml,top_rim,2021-12-02  07:22:32,950,7990,1,Crack-minor,252,5678,292,5718,0.17119958996773
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T072605.xml,top_rim_211202T072605.xml,top_rim,2021-12-02  07:26:05,950,7990,1,Crack,176,7077,290,7124,0.28702083230019
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T072612.xml,top_rim_211202T072612.xml,top_rim,2021-12-02  07:26:12,950,7990,1,Crack-minor,251,5745,289,5790,0.17437469959259
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T072612.xml,top_rim_211202T072612.xml,top_rim,2021-12-02  07:26:12,950,7990,1,Crack-minor,240,5035,282,5093,0.10200411826372
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T072706.xml,top_rim_211202T072706.xml,top_rim,2021-12-02  07:27:06,950,7990,1,Crack-minor,255,6191,292,6232,0.14471088349819
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T072856.xml,top_rim_211202T072856.xml,top_rim,2021-12-02  07:28:56,950,7990,1,Crack-minor,250,5709,288,5748,0.19109250605106
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073024.xml,top_rim_211202T073024.xml,top_rim,2021-12-02  07:30:24,950,7990,1,Chip,230,3970,269,4072,0.25471118092537
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073127.xml,top_rim_211202T073127.xml,top_rim,2021-12-02  07:31:27,950,7990,1,Crack-minor,231,4957,277,4982,0.25503227114677
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073215.xml,top_rim_211202T073215.xml,top_rim,2021-12-02  07:32:15,950,7990,1,Chip,883,4892,941,4927,0.273023635149
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073215.xml,top_rim_211202T073215.xml,top_rim,2021-12-02  07:32:15,950,7990,1,Crack-minor,241,5583,286,5634,0.14089106023312
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073535.xml,top_rim_211202T073535.xml,top_rim,2021-12-02  07:35:35,950,7990,1,Crack-minor,229,3700,268,3729,0.17985372245312
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073550.xml,top_rim_211202T073550.xml,top_rim,2021-12-02  07:35:50,950,7990,1,Crack-minor,230,1859,278,1885,0.19537951052189
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073559.xml,top_rim_211202T073559.xml,top_rim,2021-12-02  07:35:59,950,7990,1,Crack,276,1781,316,1821,0.15087734162807
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073605.xml,top_rim_211202T073605.xml,top_rim,2021-12-02  07:36:05,950,7990,1,Crack-minor,225,3828,265,3905,0.18630024790764
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073605.xml,top_rim_211202T073605.xml,top_rim,2021-12-02  07:36:05,950,7990,1,Crack-minor,785,2655,860,2695,0.156136110425
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073653.xml,top_rim_211202T073653.xml,top_rim,2021-12-02  07:36:53,950,7990,1,Crack-outoffocus,369,2146,434,2174,0.28869387507439
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T073659.xml,top_rim_211202T073659.xml,top_rim,2021-12-02  07:36:59,950,7990,1,Crack-minor,236,5196,278,5248,0.1475805491209
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T074238.xml,top_rim_211202T074238.xml,top_rim,2021-12-02  07:42:38,950,7990,1,Crack-minor,233,1728,283,1760,0.19274166226387
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T074439.xml,top_rim_211202T074439.xml,top_rim,2021-12-02  07:44:39,950,7990,1,Crack-minor,837,6529,923,6556,0.10625514388084
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T074549.xml,top_rim_211202T074549.xml,top_rim,2021-12-02  07:45:49,950,7990,1,Crack-minor,237,4490,276,4514,0.11821794509888
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T074628.xml,top_rim_211202T074628.xml,top_rim,2021-12-02  07:46:28,950,7990,1,Crack,254,451,293,479,0.29301211237907
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T074707.xml,top_rim_211202T074707.xml,top_rim,2021-12-02  07:47:07,950,7990,1,Crack-minor,229,3759,270,3785,0.15393607318401
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T074717.xml,top_rim_211202T074717.xml,top_rim,2021-12-02  07:47:17,950,7990,1,Crack,182,5795,240,5843,0.13589544594288
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T074827.xml,top_rim_211202T074827.xml,top_rim,2021-12-02  07:48:27,950,7990,1,Crack,861,2230,929,2263,0.10950170457363
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T074833.xml,top_rim_211202T074833.xml,top_rim,2021-12-02  07:48:33,950,7990,1,Crack-minor,227,3986,264,4012,0.18016198277473
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T075707.xml,top_rim_211202T075707.xml,top_rim,2021-12-02  07:57:07,950,7990,1,Crack,237,1721,282,1758,0.24889355897903
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T075733.xml,top_rim_211202T075733.xml,top_rim,2021-12-02  07:57:33,950,7990,1,Crack,803,3123,849,3153,0.10349086672068
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T075827.xml,top_rim_211202T075827.xml,top_rim,2021-12-02  07:58:27,950,7990,1,Crack-outoffocus,235,53,256,187,0.25128129124641
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T075946.xml,top_rim_211202T075946.xml,top_rim,2021-12-02  07:59:46,950,7990,1,Crack,798,4236,847,4264,0.15048131346703
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T075946.xml,top_rim_211202T075946.xml,top_rim,2021-12-02  07:59:46,950,7990,1,Crack-minor,249,5835,292,5870,0.11283518373966
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T080034.xml,top_rim_211202T080034.xml,top_rim,2021-12-02  08:00:34,950,7990,1,Crack-rim,792,1449,809,1502,0.26338547468185
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T080034.xml,top_rim_211202T080034.xml,top_rim,2021-12-02  08:00:34,950,7990,1,Crack-outoffocus,141,2899,213,2920,0.2070244550705
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T080034.xml,top_rim_211202T080034.xml,top_rim,2021-12-02  08:00:34,950,7990,1,Crack-rim,803,1448,821,1511,0.18620273470879
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T080034.xml,top_rim_211202T080034.xml,top_rim,2021-12-02  08:00:34,950,7990,1,Crack-minor,250,5573,289,5601,0.11702361702919
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T080034.xml,top_rim_211202T080034.xml,top_rim,2021-12-02  08:00:34,950,7990,1,Crack-rim,791,1925,806,1976,0.10546375066042
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T080215.xml,top_rim_211202T080215.xml,top_rim,2021-12-02  08:02:15,950,7990,1,Crack-outoffocus,231,868,253,1066,0.1339934617281
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T080215.xml,top_rim_211202T080215.xml,top_rim,2021-12-02  08:02:15,950,7990,1,Crack-minor,249,578,290,608,0.11107740551233
